date,store_nbr,family,predicted_sales
2017-08-17,43,GROCERY II,43.3666111079947
2017-08-18,43,GROCERY II,48.81024879449845
2017-08-19,43,GROCERY II,51.078190508218206
2017-08-20,43,GROCERY II,50.85691204922197
2017-08-16,43,HARDWARE,40.472987944130246
2017-08-17,43,HARDWARE,43.3666111079947
2017-08-18,43,HARDWARE,48.238788079708726
2017-08-19,43,HARDWARE,50.506729793428484
2017-08-20,43,HARDWARE,49.896618017078474
2017-08-16,43,HOME AND KITCHEN I,44.1169428474674
2017-08-17,43,HOME AND KITCHEN I,43.3666111079947
2017-08-18,43,HOME AND KITCHEN I,48.81024879449845
2017-08-19,43,HOME AND KITCHEN I,51.61906984198132
2017-08-20,43,HOME AND KITCHEN I,52.04802869259685
2017-08-16,43,HOME AND KITCHEN II,44.1169428474674
2017-08-17,43,HOME AND KITCHEN II,43.3666111079947
2017-08-18,43,HOME AND KITCHEN II,48.81024879449845
2017-08-19,43,HOME AND KITCHEN II,52.0384845403617
2017-08-20,43,HOME AND KITCHEN II,52.04802869259685
2017-08-16,43,HOME APPLIANCES,40.472987944130246
2017-08-17,43,HOME APPLIANCES,43.3666111079947
2017-08-18,43,HOME APPLIANCES,48.238788079708726
2017-08-19,43,HOME APPLIANCES,50.506729793428484
2017-08-20,43,HOME APPLIANCES,49.896618017078474
2017-08-16,43,HOME CARE,91.48433819530194
2017-08-17,43,HOME CARE,71.39085161128179
2017-08-18,43,HOME CARE,79.02791107020388
2017-08-19,43,HOME CARE,82.01279282677773
2017-08-20,43,HOME CARE,80.83122033563798
2017-08-16,43,LADIESWEAR,38.18433609537358
2017-08-17,43,LADIESWEAR,43.3666111079947
2017-08-18,43,LADIESWEAR,48.238788079708726
2017-08-19,43,LADIESWEAR,50.506729793428484
2017-08-20,43,LADIESWEAR,49.896618017078474
2017-08-16,43,LAWN AND GARDEN,44.1169428474674
2017-08-17,43,LAWN AND GARDEN,43.3666111079947
2017-08-18,43,LAWN AND GARDEN,48.238788079708726
2017-08-19,43,LAWN AND GARDEN,51.078190508218206
2017-08-20,43,LAWN AND GARDEN,49.896618017078474
2017-08-16,43,LINGERIE,40.472987944130246
2017-08-17,43,LINGERIE,43.3666111079947
2017-08-18,43,LINGERIE,48.238788079708726
2017-08-19,43,LINGERIE,50.506729793428484
2017-08-20,43,LINGERIE,49.896618017078474
2017-08-16,43,"LIQUOR,WINE,BEER",51.13535511422995
2017-08-17,43,"LIQUOR,WINE,BEER",49.7529605486071
2017-08-18,43,"LIQUOR,WINE,BEER",58.40129422894076
2017-08-19,43,"LIQUOR,WINE,BEER",55.49606266318054
2017-08-20,43,"LIQUOR,WINE,BEER",45.91550703702775
2017-08-16,43,MAGAZINES,44.1610400571588
2017-08-17,43,MAGAZINES,43.3666111079947
2017-08-18,43,MAGAZINES,48.238788079708726
2017-08-19,43,MAGAZINES,50.506729793428484
2017-08-20,43,MAGAZINES,47.52177947118318
2017-08-16,43,MEATS,105.31953716409734
2017-08-17,43,MEATS,67.86006461256072
2017-08-18,43,MEATS,73.31471169080423
2017-08-19,43,MEATS,81.5579949367868
2017-08-20,43,MEATS,71.52285107663577
2017-08-16,43,PERSONAL CARE,109.60352009193758
2017-08-17,43,PERSONAL CARE,74.19763370789559
2017-08-18,43,PERSONAL CARE,89.40045572154082
2017-08-19,43,PERSONAL CARE,81.5579949367868
2017-08-20,43,PERSONAL CARE,83.57795102983165
2017-08-16,43,PET SUPPLIES,44.05537617295908
2017-08-17,43,PET SUPPLIES,43.26094722379498
2017-08-18,43,PET SUPPLIES,48.13312419550899
2017-08-19,43,PET SUPPLIES,50.97252662401847
2017-08-20,43,PET SUPPLIES,50.239883113460465
2017-08-16,43,PLAYERS AND ELECTRONICS,44.05537617295908
2017-08-17,43,PLAYERS AND ELECTRONICS,43.26094722379498
2017-08-18,43,PLAYERS AND ELECTRONICS,48.13312419550899
2017-08-19,43,PLAYERS AND ELECTRONICS,50.40106590922875
2017-08-20,43,PLAYERS AND ELECTRONICS,50.239883113460465
2017-08-16,43,POULTRY,101.21981512895809
2017-08-17,43,POULTRY,74.92285876689286
2017-08-18,43,POULTRY,78.57311318021296
2017-08-19,43,POULTRY,81.5579949367868
2017-08-20,43,POULTRY,74.34661860311282
2017-08-16,43,PREPARED FOODS,66.07397059481087
2017-08-17,43,PREPARED FOODS,55.45621114886717
2017-08-18,43,PREPARED FOODS,63.4873126298094
2017-08-19,43,PREPARED FOODS,69.08334867048353
2017-08-20,43,PREPARED FOODS,63.15902287485725
2017-08-16,43,PRODUCE,209.65009962487514
2017-08-17,43,PRODUCE,100.33212965300376
2017-08-18,43,PRODUCE,105.56088694752856
2017-08-19,43,PRODUCE,110.22859585378554
2017-08-20,43,PRODUCE,137.25269122203204
2017-08-16,43,SCHOOL AND OFFICE SUPPLIES,44.06279415543775
2017-08-17,43,SCHOOL AND OFFICE SUPPLIES,43.26836520627365
2017-08-18,43,SCHOOL AND OFFICE SUPPLIES,48.140542177987676
2017-08-19,43,SCHOOL AND OFFICE SUPPLIES,50.408483891707434
2017-08-20,43,SCHOOL AND OFFICE SUPPLIES,50.24730109593915
2017-08-16,43,SEAFOOD,40.4188392521006
2017-08-17,43,SEAFOOD,43.26836520627365
2017-08-18,43,SEAFOOD,48.140542177987676
2017-08-19,43,SEAFOOD,50.408483891707434
2017-08-20,43,SEAFOOD,50.24730109593915
2017-08-16,44,AUTOMOTIVE,43.61467847274819
2017-08-17,44,AUTOMOTIVE,42.699971329633
2017-08-18,44,AUTOMOTIVE,50.06045042961905
2017-08-19,44,AUTOMOTIVE,52.48945604676177
2017-08-20,44,AUTOMOTIVE,61.85928210093159
2017-08-16,44,BABY CARE,217.03352298484475
2017-08-17,44,BABY CARE,55.92789365950429
2017-08-18,44,BABY CARE,60.64790624153363
2017-08-19,44,BABY CARE,72.67671306212051
2017-08-20,44,BABY CARE,72.17064552829794
2017-08-16,44,BEAUTY,43.61467847274819
2017-08-17,44,BEAUTY,42.699971329633
2017-08-18,44,BEAUTY,50.06045042961905
2017-08-19,44,BEAUTY,52.48945604676177
2017-08-20,44,BEAUTY,59.8789422828094
2017-08-16,44,BEVERAGES,125.70724757548284
2017-08-17,44,BEVERAGES,0.0
2017-08-18,44,BEVERAGES,69.53005432822606
2017-08-19,44,BEVERAGES,201.32293278613017
2017-08-20,44,BEVERAGES,189.86357846570337
2017-08-16,44,BOOKS,217.03352298484475
2017-08-17,44,BOOKS,55.92789365950429
2017-08-18,44,BOOKS,55.78081845698226
2017-08-19,44,BOOKS,60.826356177157244
2017-08-20,44,BOOKS,60.32028864333467
2017-08-16,44,BREAD/BAKERY,143.3021728988238
2017-08-17,44,BREAD/BAKERY,57.46234914018785
2017-08-18,44,BREAD/BAKERY,106.90091187217244
2017-08-19,44,BREAD/BAKERY,136.4002147849278
2017-08-20,44,BREAD/BAKERY,168.40958278148844
2017-08-16,44,CELEBRATION,44.07338031101233
2017-08-17,44,CELEBRATION,42.699971329633
2017-08-18,44,CELEBRATION,51.41052680938684
2017-08-19,44,CELEBRATION,58.209824074124974
2017-08-20,44,CELEBRATION,58.1833109597551
2017-08-16,44,CLEANING,169.6339966600333
2017-08-17,44,CLEANING,70.81843379990221
2017-08-18,44,CLEANING,100.30789132081327
2017-08-19,44,CLEANING,129.19903803549693
2017-08-20,44,CLEANING,152.2590448271726
2017-08-16,44,DAIRY,168.15892320363207
2017-08-17,44,DAIRY,9.468226223400393
2017-08-18,44,DAIRY,126.65213062466457
2017-08-19,44,DAIRY,122.32190052484569
2017-08-20,44,DAIRY,158.87716789105727
2017-08-16,44,DELI,122.56586033442531
2017-08-17,44,DELI,64.66769103686075
2017-08-18,44,DELI,99.03577850522815
2017-08-19,44,DELI,113.69463068007795
2017-08-20,44,DELI,117.99787010242174
2017-08-16,44,EGGS,134.10164225086484
2017-08-17,44,EGGS,58.00036304518931
2017-08-18,44,EGGS,99.03577850522815
2017-08-19,44,EGGS,121.33108974199409
2017-08-20,44,EGGS,122.4273321653506
2017-08-16,44,FROZEN FOODS,99.30312520051959
2017-08-17,44,FROZEN FOODS,59.9314080088646
2017-08-18,44,FROZEN FOODS,92.37768241363767
2017-08-19,44,FROZEN FOODS,114.14002730799298
2017-08-20,44,FROZEN FOODS,91.34608171821243
2017-08-16,44,GROCERY I,395.4125310655602
2017-08-17,44,GROCERY I,16.191763398785774
2017-08-18,44,GROCERY I,127.76087133545818
2017-08-19,44,GROCERY I,165.53325410133127
2017-08-20,44,GROCERY I,238.89057126099516
2017-08-16,44,GROCERY II,44.23927220563772
2017-08-17,44,GROCERY II,43.03023862790088
2017-08-18,44,GROCERY II,55.98160195938574
2017-08-19,44,GROCERY II,61.73870190348291
2017-08-20,44,GROCERY II,60.12042245013361
2017-08-16,44,HARDWARE,43.65108657150918
2017-08-17,44,HARDWARE,42.90075483203648
2017-08-18,44,HARDWARE,48.28583741789065
2017-08-19,44,HARDWARE,50.71484303503336
2017-08-20,44,HARDWARE,52.42203647558373
2017-08-16,44,HOME AND KITCHEN I,61.959692666704576
2017-08-17,44,HOME AND KITCHEN I,50.76879823106075
2017-08-18,44,HOME AND KITCHEN I,70.15316965254407
2017-08-19,44,HOME AND KITCHEN I,70.3694533057817
2017-08-20,44,HOME AND KITCHEN I,68.75117385243242
2017-08-16,44,HOME AND KITCHEN II,53.910164522516446
2017-08-17,44,HOME AND KITCHEN II,45.227981940201225
2017-08-18,44,HOME AND KITCHEN II,64.61235336168455
2017-08-19,44,HOME AND KITCHEN II,70.3694533057817
2017-08-20,44,HOME AND KITCHEN II,60.249906245998005
2017-08-16,44,HOME APPLIANCES,37.71847981941535
2017-08-17,44,HOME APPLIANCES,42.90075483203648
2017-08-18,44,HOME APPLIANCES,48.28583741789065
2017-08-19,44,HOME APPLIANCES,50.71484303503336
2017-08-20,44,HOME APPLIANCES,52.42203647558373
2017-08-16,44,HOME CARE,134.13805034962584
2017-08-17,44,HOME CARE,58.97872601551473
2017-08-18,44,HOME CARE,100.01414147555357
2017-08-19,44,HOME CARE,122.30945271231951
2017-08-20,44,HOME CARE,119.50942691275367
2017-08-16,44,LADIESWEAR,43.65108657150918
2017-08-17,44,LADIESWEAR,42.90075483203648
2017-08-18,44,LADIESWEAR,54.00126214126354
2017-08-19,44,LADIESWEAR,59.60172421990334
2017-08-20,44,LADIESWEAR,57.98344476655404
2017-08-16,44,LAWN AND GARDEN,43.65108657150918
2017-08-17,44,LAWN AND GARDEN,42.90075483203648
2017-08-18,44,LAWN AND GARDEN,55.98160195938574
2017-08-19,44,LAWN AND GARDEN,59.60172421990334
2017-08-20,44,LAWN AND GARDEN,57.98344476655404
2017-08-16,44,LINGERIE,44.23927220563772
2017-08-17,44,LINGERIE,42.90075483203648
2017-08-18,44,LINGERIE,55.98160195938574
2017-08-19,44,LINGERIE,61.86818569934731
2017-08-20,44,LINGERIE,60.249906245998005
2017-08-16,44,"LIQUOR,WINE,BEER",97.10785213716733
2017-08-17,44,"LIQUOR,WINE,BEER",71.65002775015917
2017-08-18,44,"LIQUOR,WINE,BEER",104.09630215493225
2017-08-19,44,"LIQUOR,WINE,BEER",92.96436117156175
2017-08-20,44,"LIQUOR,WINE,BEER",76.5978495559478
2017-08-16,44,MAGAZINES,43.69518378120058
2017-08-17,44,MAGAZINES,42.90075483203648
2017-08-18,44,MAGAZINES,55.98160195938574
2017-08-19,44,MAGAZINES,59.60172421990334
2017-08-20,44,MAGAZINES,55.60860622065874
2017-08-16,44,MEATS,177.93578468695023
2017-08-17,44,MEATS,85.37660541173409
2017-08-18,44,MEATS,116.7147932454651
2017-08-19,44,MEATS,132.00083243628427
2017-08-20,44,MEATS,139.76558230958486
2017-08-16,44,PERSONAL CARE,131.47246380427913
2017-08-17,44,PERSONAL CARE,68.67010573947942
2017-08-18,44,PERSONAL CARE,109.7055211995183
2017-08-19,44,PERSONAL CARE,124.36437337436807
2017-08-20,44,PERSONAL CARE,135.78794849496825
2017-08-16,44,PET SUPPLIES,43.58951989700085
2017-08-17,44,PET SUPPLIES,42.79509094783675
2017-08-18,44,PET SUPPLIES,55.875938075186006
2017-08-19,44,PET SUPPLIES,60.92147579536099
2017-08-20,44,PET SUPPLIES,59.752125322593415
2017-08-16,44,PLAYERS AND ELECTRONICS,43.58951989700085
2017-08-17,44,PLAYERS AND ELECTRONICS,42.79509094783675
2017-08-18,44,PLAYERS AND ELECTRONICS,55.875938075186006
2017-08-19,44,PLAYERS AND ELECTRONICS,59.49606033570362
2017-08-20,44,PLAYERS AND ELECTRONICS,59.752125322593415
2017-08-16,44,POULTRY,177.957086785528
2017-08-17,44,POULTRY,72.06123981696854
2017-08-18,44,POULTRY,122.82626637084336
2017-08-19,44,POULTRY,148.0998932159103
2017-08-20,44,POULTRY,143.65382112452593
2017-08-16,44,PREPARED FOODS,115.37000040401671
2017-08-17,44,PREPARED FOODS,71.05157928929924
2017-08-18,44,PREPARED FOODS,96.80551478330824
2017-08-19,44,PREPARED FOODS,102.46654200898959
2017-08-20,44,PREPARED FOODS,91.34021280880329
2017-08-16,44,PRODUCE,568.8222837433512
2017-08-17,44,PRODUCE,101.55707061527396
2017-08-18,44,PRODUCE,187.94814238756874
2017-08-19,44,PRODUCE,153.2171531072043
2017-08-20,44,PRODUCE,215.88172399802724
2017-08-16,44,SCHOOL AND OFFICE SUPPLIES,117.76827594770961
2017-08-17,44,SCHOOL AND OFFICE SUPPLIES,71.05899727177788
2017-08-18,44,SCHOOL AND OFFICE SUPPLIES,103.50527167655096
2017-08-19,44,SCHOOL AND OFFICE SUPPLIES,125.80058291331666
2017-08-20,44,SCHOOL AND OFFICE SUPPLIES,104.79839094333975
2017-08-16,44,SEAFOOD,47.6979673402358
2017-08-17,44,SEAFOOD,45.129736038480175
2017-08-18,44,SEAFOOD,64.51410745996353
2017-08-19,44,SEAFOOD,61.76993979762626
2017-08-20,44,SEAFOOD,60.60058932485868
2017-08-16,45,AUTOMOTIVE,43.61467847274819
2017-08-17,45,AUTOMOTIVE,42.699971329633
2017-08-18,45,AUTOMOTIVE,50.06045042961905
2017-08-19,45,AUTOMOTIVE,61.09657204055414
2017-08-20,45,AUTOMOTIVE,63.05039874430647
2017-08-16,45,BABY CARE,217.03352298484475
2017-08-17,45,BABY CARE,35.6334627714329
2017-08-18,45,BABY CARE,60.18920440326949
2017-08-19,45,BABY CARE,72.67671306212051
2017-08-20,45,BABY CARE,72.17064552829794
2017-08-16,45,BEAUTY,43.61467847274819
2017-08-17,45,BEAUTY,42.699971329633
2017-08-18,45,BEAUTY,50.06045042961905
2017-08-19,45,BEAUTY,52.48945604676177
2017-08-20,45,BEAUTY,63.05039874430647
2017-08-16,45,BEVERAGES,0.0
2017-08-17,45,BEVERAGES,0.0
2017-08-18,45,BEVERAGES,61.180446735790795
2017-08-19,45,BEVERAGES,190.48969132294943
2017-08-20,45,BEVERAGES,201.22003526168322
2017-08-16,45,BOOKS,217.03352298484475
2017-08-17,45,BOOKS,35.6334627714329
2017-08-18,45,BOOKS,55.32211661871812
2017-08-19,45,BOOKS,60.826356177157244
2017-08-20,45,BOOKS,60.32028864333467
2017-08-16,45,BREAD/BAKERY,139.0863770767768
2017-08-17,45,BREAD/BAKERY,44.208714744235415
2017-08-18,45,BREAD/BAKERY,115.41773701522062
2017-08-19,45,BREAD/BAKERY,146.13229076653494
2017-08-20,45,BREAD/BAKERY,145.47344239382736
2017-08-16,45,CELEBRATION,43.61467847274819
2017-08-17,45,CELEBRATION,42.699971329633
2017-08-18,45,CELEBRATION,51.41052680938684
2017-08-19,45,CELEBRATION,58.209824074124974
2017-08-20,45,CELEBRATION,58.1833109597551
2017-08-16,45,CLEANING,105.78580309701307
2017-08-17,45,CLEANING,35.37317396011312
2017-08-18,45,CLEANING,129.91334396333207
2017-08-19,45,CLEANING,123.09947999276763
2017-08-20,45,CLEANING,161.09712365493257
2017-08-16,45,DAIRY,141.03201106482229
2017-08-17,45,DAIRY,35.90584187040619
2017-08-18,45,DAIRY,129.13576449541014
2017-08-19,45,DAIRY,132.85092063050362
2017-08-20,45,DAIRY,168.00072756497053
2017-08-16,45,DELI,119.74842063335296
2017-08-17,45,DELI,43.436481271021954
2017-08-18,45,DELI,101.51941237597363
2017-08-19,45,DELI,121.33108974199409
2017-08-20,45,DELI,137.97682241664015
2017-08-16,45,EGGS,83.05276249117328
2017-08-17,45,EGGS,52.438691408559905
2017-08-18,45,EGGS,93.88295331405773
2017-08-19,45,EGGS,113.69463068007795
2017-08-20,45,EGGS,121.48227935164444
2017-08-16,45,FROZEN FOODS,70.31701731172882
2017-08-17,45,FROZEN FOODS,53.417054378885325
2017-08-18,45,FROZEN FOODS,94.86131628438315
2017-08-19,45,FROZEN FOODS,107.29948981226705
2017-08-20,45,FROZEN FOODS,91.34608171821243
2017-08-16,45,GROCERY I,463.48615694233547
2017-08-17,45,GROCERY I,29.341481620592496
2017-08-18,45,GROCERY I,277.2530946801321
2017-08-19,45,GROCERY I,63.57293763246385
2017-08-20,45,GROCERY I,278.8543900080061
2017-08-16,45,GROCERY II,47.75211603226545
2017-08-17,45,GROCERY II,45.227981940201225
2017-08-18,45,GROCERY II,64.61235336168455
2017-08-19,45,GROCERY II,61.86818569934731
2017-08-20,45,GROCERY II,60.249906245998005
2017-08-16,45,HARDWARE,43.65108657150918
2017-08-17,45,HARDWARE,42.90075483203648
2017-08-18,45,HARDWARE,48.28583741789065
2017-08-19,45,HARDWARE,50.71484303503336
2017-08-20,45,HARDWARE,52.42203647558373
2017-08-16,45,HOME AND KITCHEN I,47.75211603226545
2017-08-17,45,HOME AND KITCHEN I,45.227981940201225
2017-08-18,45,HOME AND KITCHEN I,64.61235336168455
2017-08-19,45,HOME AND KITCHEN I,61.86818569934731
2017-08-20,45,HOME AND KITCHEN I,60.12042245013361
2017-08-16,45,HOME AND KITCHEN II,47.75211603226545
2017-08-17,45,HOME AND KITCHEN II,43.03023862790088
2017-08-18,45,HOME AND KITCHEN II,56.11108575525014
2017-08-19,45,HOME AND KITCHEN II,61.86818569934731
2017-08-20,45,HOME AND KITCHEN II,60.249906245998005
2017-08-16,45,HOME APPLIANCES,40.007131668172015
2017-08-17,45,HOME APPLIANCES,42.90075483203648
2017-08-18,45,HOME APPLIANCES,48.28583741789065
2017-08-19,45,HOME APPLIANCES,50.71484303503336
2017-08-20,45,HOME APPLIANCES,52.42203647558373
2017-08-16,45,HOME CARE,120.04990163383685
2017-08-17,45,HOME CARE,48.844306304275996
2017-08-18,45,HOME CARE,102.49777534629905
2017-08-19,45,HOME CARE,122.30945271231951
2017-08-20,45,HOME CARE,130.86588370873355
2017-08-16,45,LADIESWEAR,43.65108657150918
2017-08-17,45,LADIESWEAR,42.90075483203648
2017-08-18,45,LADIESWEAR,51.61131031179032
2017-08-19,45,LADIESWEAR,56.43026775840625
2017-08-20,45,LADIESWEAR,57.98344476655404
2017-08-16,45,LAWN AND GARDEN,43.65108657150918
2017-08-17,45,LAWN AND GARDEN,42.90075483203648
2017-08-18,45,LAWN AND GARDEN,55.98160195938574
2017-08-19,45,LAWN AND GARDEN,59.60172421990334
2017-08-20,45,LAWN AND GARDEN,57.98344476655404
2017-08-16,45,LINGERIE,43.65108657150918
2017-08-17,45,LINGERIE,42.90075483203648
2017-08-18,45,LINGERIE,48.28583741789065
2017-08-19,45,LINGERIE,54.04031592893303
2017-08-20,45,LINGERIE,54.811988305056964
2017-08-16,45,"LIQUOR,WINE,BEER",75.71550334089886
2017-08-17,45,"LIQUOR,WINE,BEER",60.480529013546494
2017-08-18,45,"LIQUOR,WINE,BEER",87.72260407369316
2017-08-19,45,"LIQUOR,WINE,BEER",86.48562834844576
2017-08-20,45,"LIQUOR,WINE,BEER",60.48167451328378
2017-08-16,45,MAGAZINES,43.69518378120058
2017-08-17,45,MAGAZINES,42.90075483203648
2017-08-18,45,MAGAZINES,54.00126214126354
2017-08-19,45,MAGAZINES,59.60172421990334
2017-08-20,45,MAGAZINES,55.60860622065874
2017-08-16,45,MEATS,154.88989794937143
2017-08-17,45,MEATS,54.10087797060363
2017-08-18,45,MEATS,121.72661062843042
2017-08-19,45,MEATS,140.581226210628
2017-08-20,45,MEATS,151.12203910556477
2017-08-16,45,PERSONAL CARE,134.62562041915513
2017-08-17,45,PERSONAL CARE,55.41647134352708
2017-08-18,45,PERSONAL CARE,112.18915507026378
2017-08-19,45,PERSONAL CARE,132.00083243628427
2017-08-20,45,PERSONAL CARE,151.33743874625773
2017-08-16,45,PET SUPPLIES,43.58951989700085
2017-08-17,45,PET SUPPLIES,42.79509094783675
2017-08-18,45,PET SUPPLIES,55.875938075186006
2017-08-19,45,PET SUPPLIES,59.49606033570362
2017-08-20,45,PET SUPPLIES,58.32670986293604
2017-08-16,45,PLAYERS AND ELECTRONICS,43.58951989700085
2017-08-17,45,PLAYERS AND ELECTRONICS,42.79509094783675
2017-08-18,45,PLAYERS AND ELECTRONICS,55.875938075186006
2017-08-19,45,PLAYERS AND ELECTRONICS,59.49606033570362
2017-08-20,45,PLAYERS AND ELECTRONICS,58.32670986293604
2017-08-16,45,POULTRY,148.58417162553812
2017-08-17,45,POULTRY,54.10087797060363
2017-08-18,45,POULTRY,119.27670896928612
2017-08-19,45,POULTRY,156.0244539929031
2017-08-20,45,POULTRY,155.01027792050584
2017-08-16,45,PREPARED FOODS,76.82614069522134
2017-08-17,45,PREPARED FOODS,60.60730561168382
2017-08-18,45,PREPARED FOODS,87.03301455625594
2017-08-19,45,PREPARED FOODS,92.50956328157085
2017-08-20,45,PREPARED FOODS,84.8614799856873
2017-08-16,45,PRODUCE,415.03880805013563
2017-08-17,45,PRODUCE,76.58764640281153
2017-08-18,45,PRODUCE,177.93261505136257
2017-08-19,45,PRODUCE,116.39431287036835
2017-08-20,45,PRODUCE,162.50012200114483
2017-08-16,45,SCHOOL AND OFFICE SUPPLIES,84.55185672140662
2017-08-17,45,SCHOOL AND OFFICE SUPPLIES,51.38025811691876
2017-08-18,45,SCHOOL AND OFFICE SUPPLIES,113.62536460921234
2017-08-19,45,SCHOOL AND OFFICE SUPPLIES,125.80058291331666
2017-08-20,45,SCHOOL AND OFFICE SUPPLIES,142.03879496756173
2017-08-16,45,SEAFOOD,47.6979673402358
2017-08-17,45,SEAFOOD,45.129736038480175
2017-08-18,45,SEAFOOD,64.51410745996353
2017-08-19,45,SEAFOOD,61.76993979762626
2017-08-20,45,SEAFOOD,60.60058932485868
2017-08-16,46,AUTOMOTIVE,43.49880877056698
2017-08-17,46,AUTOMOTIVE,42.584101627451794
2017-08-18,46,AUTOMOTIVE,49.944580727437845
2017-08-19,46,AUTOMOTIVE,53.12593767806328
2017-08-20,46,AUTOMOTIVE,62.8868629417673
2017-08-16,46,BABY CARE,217.03352298484475
2017-08-17,46,BABY CARE,35.517593069251696
2017-08-18,46,BABY CARE,60.073334701088285
2017-08-19,46,BABY CARE,73.31319469342202
2017-08-20,46,BABY CARE,73.19822636913364
2017-08-16,46,BEAUTY,43.49880877056698
2017-08-17,46,BEAUTY,42.584101627451794
2017-08-18,46,BEAUTY,60.532036539352426
2017-08-19,46,BEAUTY,64.90451013335267
2017-08-20,46,BEAUTY,64.07797958514217
2017-08-16,46,BEVERAGES,153.53682019767191
2017-08-17,46,BEVERAGES,12.869514120145157
2017-08-18,46,BEVERAGES,180.7395850308342
2017-08-19,46,BEVERAGES,146.12712961718532
2017-08-20,46,BEVERAGES,120.07904916933616
2017-08-16,46,BOOKS,217.03352298484475
2017-08-17,46,BOOKS,35.517593069251696
2017-08-18,46,BOOKS,55.20624691653691
2017-08-19,46,BOOKS,61.46283780845876
2017-08-20,46,BOOKS,61.34786948417038
2017-08-16,46,BREAD/BAKERY,141.6786918407997
2017-08-17,46,BREAD/BAKERY,59.85811229596409
2017-08-18,46,BREAD/BAKERY,109.19039418766116
2017-08-19,46,BREAD/BAKERY,122.74515084121752
2017-08-20,46,BREAD/BAKERY,146.50102323466308
2017-08-16,46,CELEBRATION,43.49880877056698
2017-08-17,46,CELEBRATION,42.584101627451794
2017-08-18,46,CELEBRATION,51.29465710720563
2017-08-19,46,CELEBRATION,54.476014057831065
2017-08-20,46,CELEBRATION,58.019775157215925
2017-08-16,46,CLEANING,133.54565257203222
2017-08-17,46,CLEANING,55.192103910500386
2017-08-18,46,CLEANING,102.67565548937753
2017-08-19,46,CLEANING,129.83551966679843
2017-08-20,46,CLEANING,164.64308246398824
2017-08-16,46,DAIRY,118.07591483822485
2017-08-17,46,DAIRY,42.00501819591727
2017-08-18,46,DAIRY,108.49109657281474
2017-08-19,46,DAIRY,136.2591169483074
2017-08-20,46,DAIRY,163.63896963249627
2017-08-16,46,DELI,140.932316732368
2017-08-17,46,DELI,49.20758003700526
2017-08-18,46,DELI,101.40354267379242
2017-08-19,46,DELI,121.96757137329558
2017-08-20,46,DELI,149.21906229405897
2017-08-16,46,EGGS,57.33777898501865
2017-08-17,46,EGGS,50.29179775794558
2017-08-18,46,EGGS,69.6761691794289
2017-08-19,46,EGGS,75.5683882576173
2017-08-20,46,EGGS,72.69665994586505
2017-08-16,46,FROZEN FOODS,70.2011476095476
2017-08-17,46,FROZEN FOODS,55.53063719742164
2017-08-18,46,FROZEN FOODS,87.37194274406562
2017-08-19,46,FROZEN FOODS,93.60084280286326
2017-08-20,46,FROZEN FOODS,85.89492973593214
2017-08-16,46,GROCERY I,102.94621392158149
2017-08-17,46,GROCERY I,0.0
2017-08-18,46,GROCERY I,94.52175134562425
2017-08-19,46,GROCERY I,127.8390018272829
2017-08-20,46,GROCERY I,200.65345389802116
2017-08-16,46,GROCERY II,43.993918707592115
2017-08-17,46,GROCERY II,42.784885129855276
2017-08-18,46,GROCERY II,55.865732257204535
2017-08-19,46,GROCERY II,62.375183534784426
2017-08-20,46,GROCERY II,61.14800329096932
2017-08-16,46,HARDWARE,43.535216869327975
2017-08-17,46,HARDWARE,42.784885129855276
2017-08-18,46,HARDWARE,48.16996771570944
2017-08-19,46,HARDWARE,54.67679756023455
2017-08-20,46,HARDWARE,53.44961731641944
2017-08-16,46,HOME AND KITCHEN I,44.12340250345651
2017-08-17,46,HOME AND KITCHEN I,42.91436892571967
2017-08-18,46,HOME AND KITCHEN I,55.99521605306893
2017-08-19,46,HOME AND KITCHEN I,62.375183534784426
2017-08-20,46,HOME AND KITCHEN I,61.14800329096932
2017-08-16,46,HOME AND KITCHEN II,43.535216869327975
2017-08-17,46,HOME AND KITCHEN II,42.784885129855276
2017-08-18,46,HOME AND KITCHEN II,53.88539243908233
2017-08-19,46,HOME AND KITCHEN II,60.23820585120485
2017-08-20,46,HOME AND KITCHEN II,59.01102560738975
2017-08-16,46,HOME APPLIANCES,40.007131668172015
2017-08-17,46,HOME APPLIANCES,42.784885129855276
2017-08-18,46,HOME APPLIANCES,48.16996771570944
2017-08-19,46,HOME APPLIANCES,51.351324666334875
2017-08-20,46,HOME APPLIANCES,53.44961731641944
2017-08-16,46,HOME CARE,115.84620169493866
2017-08-17,46,HOME CARE,44.29897453916617
2017-08-18,46,HOME CARE,102.38190564411784
2017-08-19,46,HOME CARE,119.5025087370147
2017-08-20,46,HOME CARE,127.46400248664061
2017-08-16,46,LADIESWEAR,43.535216869327975
2017-08-17,46,LADIESWEAR,42.784885129855276
2017-08-18,46,LADIESWEAR,55.865732257204535
2017-08-19,46,LADIESWEAR,60.23820585120485
2017-08-20,46,LADIESWEAR,59.01102560738975
2017-08-16,46,LAWN AND GARDEN,43.535216869327975
2017-08-17,46,LAWN AND GARDEN,42.784885129855276
2017-08-18,46,LAWN AND GARDEN,55.865732257204535
2017-08-19,46,LAWN AND GARDEN,60.23820585120485
2017-08-20,46,LAWN AND GARDEN,59.01102560738975
2017-08-16,46,LINGERIE,43.535216869327975
